16
819 886
210 305 -531
570 642 -519
745 409 -569
853 165 -514
635 835 -252
656 377 191
195 660 -650
611 861 737
618 135 -33
72 57 526
233 477 -816
167 781 827
509 711 997
33 961 759
391 757 -253
735 1 -927
407 583 948
816 519 -322
363 783 474
221 80 48
631 542 -777
660 73 -507
377 279 530
230 746 -439
548 14 -700
661 825 666
753 910 56
927 710 -381
229 753 -236
578 407 723
137 378 -315
444 798 -299
672 26 -584
206 922 -61
134 509 -386
962 465 785
296 53 391
709 698 526
89 666 -319
583 489 -462
780 637 -38
843 896 41
827 302 939
13 609 -103
250 920 788
101 141 601
719 925 335
905 906 -745
736 294 998
589 563 -791
32 363 757
466 572 693
745 69 -199
552 78 85
345 603 -861
244 35 980
353 842 137
606 326 99
899 296 -757
103 232 949
782 568 900
656 640 -264
571 328 -739
432 314 579
959 709 -527
259 360 -805
528 454 857
634 570 489
831 478 739
786 261 154
21 153 755
626 65 610
780 305 415
716 947 -842
304 477 -437
895 588 -610
669 70 -491
595 639 -343
47 257 442
793 194 944
794 851 -210
540 521 269
168 35 432
112 14 885
960 802 -994
300 673 377
464 325 96
419 797 888
705 854 452
779 59 622
719 156 -916
585 721 -854
497 604 624
398 25 10
863 396 -282
697 737 916
165 895 -309
794 132 -144
617 903 -197
43 804 -727
90 259 909
848 763 894
423 87 968
4 736 -304
333 618 -439
918 412 -127
44 850 -816
458 819 -268
183 102 948
920 111 -478
83 889 564
294 610 134
339 717 35
773 301 -305
30 747 -523
659 491 146
788 644 -106
472 585 159
907 58 291
548 733 -210
775 769 262
490 760 -391
131 895 550
337 173 -73
781 489 -206
350 143 -30
931 347 485
520 959 -289
867 342 -935
169 340 -44
885 235 892
304 508 313
771 689 -578
601 838 -167
194 39 -324
659 304 795
145 26 -656
499 958 -871
941 627 -555
154 596 242
715 210 -489
360 844 -493
942 538 -632
808 238 336
631 2 -835
51 479 649
934 67 383
72 458 -724
537 604 -206
240 58 59
934 390 -827
28 868 911
730 867 -101
578 106 -502
959 895 -730
647 289 -441
262 272 -472
178 695 807
894 583 786
540 611 174
489 810 927
402 206 -847
556 321 -119
256 853 67
48 441 -298
577 480 -793
831 638 -207
664 696 485
535 236 -30
325 71 -982
528 97 -437
651 407 -537
167 311 -719
388 187 -707
324 377 -982
569 841 -972
479 281 306
545 453 -694
781 210 -128
237 398 59
845 478 -536
88 45 531
99 347 -901
265 154 994
287 362 -936
67 526 -392
722 428 26
156 314 407
878 464 773
184 876 39
2 643 -241
784 763 509
214 234 -170
649 157 237
880 655 481
366 808 -683
369 726 -250
219 420 973
401 783 821
432 867 -530
110 200 699
272 750 -68
935 861 769
497 280 -114
889 618 -430
748 328 -453
25 951 264
258 220 -151
559 637 738
355 572 414
133 566 215
924 326 -907
901 460 137
43 586 856
574 128 912
715 532 -776
242 932 -275
359 580 -525
144 111 518
776 437 483
16 159 -360
686 534 -801
225 445 335
919 712 -683
371 712 -994
65 661 518
126 557 -823
209 267 810
650 923 -902
93 280 462
27 412 -229
640 526 -687
221 952 323
381 808 997
224 98 -363
102 568 425
872 703 -299
346 149 118
724 789 5
95 935 -152
379 258 995
53 680 -530
606 693 200
479 25 888
340 98 -977
279 365 505
311 460 291
933 27 -851
855 847 515
541 777 -804
418 604 -522
872 288 -623
601 679 156
601 469 -28
463 922 -412
289 52 -639
842 703 -418
119 818 371
230 124 32
10 48 535
358 166 135
150 673 -228
166 374 179
141 220 -787
457 472 727
601 901 -687
365 395 94
17 40 299
628 477 -403
862 468 137
890 438 -256
749 173 693
359 41 -602
466 642 -151
712 109 405
257 856 413
88 281 -47
592 702 975
801 786 356
319 275 -954
403 605 -433
261 402 -7
787 720 10
726 644 -67
760 153 -33
709 906 386
574 799 -440
898 650 -423
848 224 -312
39 892 534
631 22 215
198 474 219
810 205 -141
115 228 443
276 491 -821
23 604 -957
764 215 208
705 164 630
655 603 622
897 628 -904
229 46 31
508 906 635
697 227 325
552 265 -594
549 131 690
582 402 -210
131 582 -671
941 800 400
418 154 -576
212 240 149
603 778 -732
522 567 -163
330 930 -594
408 402 179
235 407 -867
854 516 408
700 818 529
424 723 451
931 251 -28
200 644 744
129 25 383
950 12 -807
312 598 -321
930 151 -649
823 724 414
680 292 67
552 34 -298
312 464 -610
353 613 -357
665 336 903
239 904 -130
597 640 -81
75 734 -535
701 388 745
376 307 372
898 19 609
21 738 -194
298 560 -523
255 449 489
237 635 -265
601 335 -189
862 369 125
464 248 507
776 40 825
142 839 -767
359 117 532
923 834 -228
6 650 247
735 341 900
438 173 -878
814 76 888
739 714 -938
74 646 654
221 574 -278
841 538 -674
547 622 115
234 923 872
580 216 -551
144 549 444
597 642 83
613 340 -477
336 733 -537
577 147 -111
773 442 -281
37 597 -765
392 642 -735
820 441 424
476 698 409
849 685 318
256 36 -989
13 41 -662
890 177 -384
940 951 -325
675 942 -422
608 461 -993
75 363 -269
284 575 914
401 358 442
270 480 945
189 842 -433
268 386 191
845 633 -464
252 127 460
195 599 -248
196 808 149
820 322 -750
76 5 -22
584 305 457
878 506 -901
483 374 917
387 78 84
189 503 -936
633 351 317
559 908 245
206 760 269
162 488 -860
180 431 -435
796 719 92
767 157 -46
368 294 -244
576 808 -955
918 958 -468
191 647 -771
113 874 646
806 479 672
620 216 401
775 744 424
390 280 -199
693 330 330
471 216 -311
949 859 -881
377 381 247
623 900 -34
737 268 301
762 168 654
38 100 236
850 861 -903
693 350 -594
673 461 5
58 759 451
930 760 703
713 574 -332
351 765 -152
277 192 128
532 741 -739
953 8 894
500 763 885
825 200 680
412 294 -802
627 649 -647
381 88 355
438 372 -687
753 796 -987
795 752 642
400 172 251
590 642 384
30 331 -114
558 875 616
824 557 -912
244 14 945
717 322 -184
300 903 631
636 647 -679
279 843 -797
749 800 18
247 826 -299
579 512 266
832 532 -398
515 895 -710
257 96 388
50 173 987
940 548 29
207 846 279
698 272 -206
477 919 451
696 341 503
76 647 -693
191 691 993
242 212 -718
923 838 -68
953 895 82
260 688 92
632 227 -761
166 752 533
503 40 453
445 908 -719
802 897 -379
87 551 -565
684 277 740
534 552 544
574 196 875
125 656 374
559 907 -206
323 787 780
654 408 235
372 55 28
532 438 -428
126 291 -628
638 441 236
110 424 -561
183 207 355
439 357 -450
35 316 43
512 863 -806
98 242 -136
648 583 478
928 895 521
238 316 944
229 835 791
623 816 593
613 577 -473
709 798 586
798 506 -386
329 314 398
158 857 890
491 347 -328
938 532 6
268 404 -469
457 644 599
434 63 -650
219 498 33
852 131 500
226 764 497
736 726 -302
181 6 -786
260 233 879
456 895 -173
114 548 393
343 276 -992
930 615 636
546 816 -756
733 372 19
414 82 -439
937 587 627
911 270 933
920 863 -119
854 776 -497
701 145 572
650 675 594
479 496 -899
916 654 515
689 617 566
583 97 -920
303 265 593
38 123 950
243 582 875
755 832 631
405 732 340
564 501 -228
743 396 675
320 51 -397
342 545 779
960 892 43
719 14 -471
86 187 374
437 732 903
69 906 471
763 523 -520
364 767 -174
838 522 -645
517 524 178
644 613 239
868 450 -765
851 500 -401
406 726 -709
950 276 -904
547 589 487
915 662 220
61 289 482
639 537 -133
188 840 -739
236 810 524
648 77 -613
871 190 375
919 619 -76
768 221 -149
224 791 200
374 654 647
394 454 -428
50 25 230
645 106 -999
257 198 479
450 795 478
198 4 -699
259 544 -682
486 767 -423
244 298 -423
585 105 515
314 58 578
574 443 -712
752 205 -95
174 443 -428
248 670 -916
745 464 -8
586 776 459
408 125 -584
781 23 572
807 63 648
84 544 -410
554 563 408
877 76 376
633 561 425
107 403 614
313 723 -69
28 524 -122
474 158 276
273 59 -859
160 210 328
637 206 -645
935 229 229
68 791 -766
293 371 -954
752 270 -634
914 378 -823
872 88 287
4 871 -154
732 320 246
15 456 704
171 637 242
764 821 99
486 915 -134
143 879 297
123 113 -800
81 722 198
477 184 -617
849 143 235
143 147 833
737 449 720
135 432 555
757 947 -595
71 564 -355
48 462 246
141 41 868
372 228 704
187 129 -801
393 541 -490
368 817 -760
591 123 -776
955 117 488
277 565 -581
456 529 399
536 98 -822
292 247 -453
917 104 254
126 920 -706
550 675 -705
396 342 -387
499 28 -880
856 268 -920
767 432 766
927 78 -927
93 863 29
584 347 509
707 400 819
6 133 127
124 315 974
694 706 26
465 303 478
176 474 520
362 472 -332
750 231 -957
417 538 14
343 9 48
557 220 -445
720 679 -896
97 850 -125
285 572 735
49 491 -373
504 610 404
858 789 704
350 866 509
298 230 -561
97 79 -588
563 871 -928
440 580 592
730 561 656
504 24 367
56 699 -971
572 829 -970
388 358 332
578 460 -580
559 659 -41
235 753 409
215 280 353
114 478 -978
893 824 382
682 554 -481
169 764 789
674 718 -515
953 626 -144
174 344 -666
90 127 -693
765 445 784
622 380 -512
452 375 -240
215 10 762
919 750 -157
444 914 85
494 787 -506
708 62 420
262 436 -170
529 198 -550
604 624 -656
842 812 117
403 176 -294
155 732 -110
134 133 164
845 852 -688
521 296 516
646 257 690
753 311 436
162 531 654
596 869 -663
547 797 -129
33 314 262
234 587 -756
463 828 63
592 213 790
803 238 232
812 935 -654
544 335 601
815 563 -744
405 543 499
369 755 -964
880 919 -388
382 383 -386
316 279 -235
659 961 397
63 45 43
213 704 334
913 96 706
846 216 662
839 330 -693
793 411 764
525 820 -504
957 302 853
838 550 88
234 659 -1
188 762 -706
513 915 -436
3 19 211
351 1 335
769 64 -906
744 242 818
356 184 -156
797 667 949
713 808 487
278 923 900
121 492 -859
851 865 117
171 549 92
69 345 216
205 69 -902
471 291 485
440 781 705
203 368 794
415 44 746
873 372 294
63 791 -562
254 158 394
743 568 -324
535 806 421
451 931 -841
409 116 363
909 158 811
563 790 -812
794 703 833
291 436 -205
89 722 -59
257 637 -182
863 787 371
769 272 -418
284 133 -518
22 43 -279
156 772 -151
431 169 152
950 714 263
180 761 -845
818 758 801
154 799 506
109 208 -400
141 796 983
700 300 -525
135 716 435
133 668 -452
381 509 732
306 684 -189
665 265 -505
478 465 -601
647 948 699
222 645 284
779 389 -797
511 729 621
64 954 972
6 37 391
787 578 -302
649 81 653
264 951 636
229 186 62
701 802 590
854 522 991
599 831 884
386 787 -352
678 881 -430
742 888 -750
619 900 -792
254 156 -352
106 871 -905
916 694 -817
343 920 769
428 666 254
479 788 -842
547 604 884
441 452 61
967 964
308 204 949
504 328 -427
726 878 -413
859 51 695
612 938 -488
400 305 891
104 713 -713
639 794 -440
536 773 729
924 119 878
420 304 289
952 320 -635
176 426 -362
828 475 -65
588 248 992
584 763 -464
355 340 -113
346 855 -341
415 928 547
20 629 177
880 78 -806
913 966 -123
302 167 466
102 511 -281
814 490 -458
563 787 377
85 158 263
884 114 -911
108 637 -709
734 796 109
870 468 -157
499 61 -962
350 907 651
218 199 10
352 864 -417
173 967 856
685 76 244
757 818 -800
212 726 844
128 183 -196
556 206 534
802 843 570
240 874 740
788 619 -574
365 805 -925
410 123 583
269 556 791
910 562 563
109 424 -955
661 460 331
610 568 -454
28 801 39
804 5 -499
138 306 520
844 585 278
72 328 398
485 117 -762
944 960 -606
164 93 708
337 823 337
509 471 735
430 448 -1
562 840 952
774 843 -693
632 217 372
258 670 51
658 939 -921
627 76 948
674 690 -556
546 732 -180
358 175 -148
444 880 -638
271 168 668
109 876 -916
792 303 187
664 498 989
399 512 -66
727 128 -827
358 76 125
390 764 954
897 303 696
258 27 125
230 237 310
537 424 -971
147 525 823
208 751 686
215 186 811
268 125 973
964 887 -334
835 264 -673
531 394 -621
803 182 28
470 318 994
581 417 -831
536 28 22
668 346 -978
333 80 -807
508 385 322
97 11 -621
445 839 787
310 276 310
461 748 -75
607 199 431
264 76 78
100 674 36
617 832 936
774 669 195
238 417 -625
583 443 833
189 849 -744
533 182 -263
926 807 -812
19 23 -894
424 445 290
454 160 293
132 829 209
677 849 -28
206 601 -107
586 84 327
339 204 -808
751 814 1000
520 390 -52
432 421 155
354 891 33
37 696 84
329 942 -819
169 893 -443
253 478 -739
605 828 -362
587 627 -974
33 927 -998
552 957 -925
663 320 624
271 527 -298
75 600 -670
453 142 296
442 707 -829
263 516 -186
761 65 212
369 298 362
93 689 -465
107 785 -761
965 430 573
930 58 -753
44 919 -608
70 258 675
393 634 135
647 268 22
48 327 387
318 830 -313
760 832 -256
789 135 649
953 510 -825
668 6 -965
723 674 48
889 674 -969
332 269 222
64 7 -67
419 772 936
78 27 914
615 388 -128
383 872 179
70 915 3
928 707 -344
300 510 184
110 374 212
742 905 136
748 34 595
967 803 272
229 307 330
110 666 232
201 790 -543
305 789 139
67 552 -827
268 792 -9
938 353 -620
478 879 165
498 713 666
176 300 592
669 743 857
460 656 116
6 737 780
844 226 -26
161 904 574
904 900 448
673 546 14
71 578 286
417 361 -875
497 814 238
752 791 -802
799 442 73
30 570 217
966 629 891
427 779 154
609 92 -581
840 702 415
780 858 236
267 547 166
137 749 257
407 282 -174
585 453 -257
727 272 -454
890 710 514
204 626 345
916 506 726
220 488 -323
850 598 -430
355 53 272
497 12 183
662 509 478
753 532 615
60 666 910
792 839 297
142 932 -416
835 611 -254
565 105 -308
509 547 196
573 507 878
876 328 551
676 884 669
348 383 -382
267 49 -728
760 477 -510
298 529 -886
293 593 6
212 206 824
417 145 -675
449 860 -412
369 233 337
136 534 762
872 954 412
781 444 973
897 144 945
579 785 -523
540 810 469
917 402 -886
103 608 816
775 627 942
227 450 -600
814 420 500
954 735 547
966 100 -291
594 958 -394
295 918 4
505 112 -265
9 497 -480
115 828 516
641 627 -655
17 248 -385
207 603 1000
173 356 -189
217 180 838
206 663 -461
40 840 -588
313 437 -124
737 355 847
61 737 -890
639 823 676
720 269 -258
761 603 -650
260 615 419
948 584 56
590 431 839
481 543 266
598 898 -809
616 302 -678
279 136 -751
262 885 -76
239 65 -643
622 686 851
359 519 139
63 471 961
71 932 -433
742 231 121
732 657 -320
602 515 638
294 960 77
219 176 840
819 792 -177
749 394 769
2 519 -373
931 392 508
599 192 681
689 394 -386
816 885 -16
302 528 610
827 5 339
462 679 47
483 688 546
600 123 580
145 794 36
498 407 331
64 314 -103
301 169 426
430 279 845
66 890 -625
925 358 691
946 22 -272
245 944 24
335 470 961
60 123 -553
786 788 -431
113 344 205
204 920 -347
869 736 222
846 402 813
887 581 -98
353 800 916
799 856 320
294 501 127
129 960 -208
157 404 -460
263 525 569
468 620 -164
845 481 468
340 273 867
575 351 780
196 957 -44
871 293 -828
384 849 -590
852 838 810
9 366 965
662 583 299
532 264 757
876 659 586
322 55 -741
308 573 -535
220 118 -249
664 744 888
114 507 -188
409 531 756
812 382 614
187 623 -795
405 384 245
395 418 -997
782 808 -399
239 301 449
111 905 840
292 615 281
672 46 856
47 317 -844
338 272 -100
78 239 -316
312 798 -679
734 713 -801
353 687 529
271 845 -242
184 372 147
854 808 -458
116 888 341
485 307 276
515 200 640
370 236 -678
392 754 312
7 812 -941
100 79 -994
833 941 848
655 131 -980
725 247 953
528 225 86
755 657 -54
150 163 -549
525 413 889
94 520 -810
775 683 8
741 648 -395
923 614 428
214 944 515
599 711 732
411 104 44
866 356 280
545 153 -327
490 327 413
604 398 165
665 600 -385
415 669 624
743 566 719
904 924 -72
8 25 898
887 265 386
152 819 42
887 945 221
504 811 -535
647 12 498
169 592 -763
778 746 88
514 205 765
421 773 -943
317 778 -586
703 131 -804
842 748 342
417 115 108
675 580 428
373 42 -443
452 603 -792
77 211 223
347 688 -781
366 886 259
157 646 -209
505 630 10
144 811 -29
353 118 338
95 39 -199
100 207 549
553 318 -873
159 190 -40
448 759 -4
566 19 229
742 113 -113
734 274 -989
284 934 -400
928 478 -969
639 173 -721
811 300 123
747 230 156
824 341 813
743 526 674
942 638 718
500 883 -614
624 116 202
745 390 526
323 94 405
524 660 497
540 715 606
337 380 -913
373 19 825
833 733 -179
70 891 -762
803 577 -609
195 617 789
113 841 -146
784 505 -898
683 875 -544
883 681 -273
621 870 -260
967 830 -181
849 908 -842
194 31 -582
293 485 -153
448 675 44
225 483 -905
457 649 621
804 350 -182
19 888 607
128 205 -710
369 2 -492
215 421 -359
760 186 -399
15 797 780
754 898 -262
681 524 570
107 588 838
639 359 -207
570 738 -556
897 267 -1000
481 542 873
950 559 814
611 812 -961
478 566 165
72 944 258
326 566 512
805 358 735
678 811 288
758 669 -788
364 918 42
526 925 -943
187 21 900
957 855 -511
135 791 -211
145 265 401
678 784 -441
785 939 -456
390 947 -613
905 629 -561
192 20 621
543 339 -626
772 65 973
637 903 343
913 247 629
71 563 -712
539 491 -286
834 556 -997
437 599 -265
434 42 -396
854 377 -37
482 149 -801
389 655 950
148 917 763
807 917 -969
792 883 341
704 189 824
126 67 1
207 867 -332
894 515 -808
413 691 260
353 125 163
106 707 537
112 881 -52
261 818 -33
471 912 -548
533 831 -984
409 318 41
30 473 -625
678 9 577
796 271 -93
672 205 -271
835 365 212
763 414 880
758 434 410
832 938 -477
468 316 -82
587 903 -435
279 833 716
294 944 -612
282 380 122
214 43 922
367 693 -89
740 25 -493
746 311 984
446 667 872
370 539 -493
479 941 254
13 490 -363
331 672 375
839 162 -541
323 610 -711
930 293 -120
200 416 -207
716 423 143
51 130 -178
277 115 432
89 245 676
687 479 -314
835 94 152
547 40 925
833 623 84
13 663 635
46 274 -580
285 298 -379
218 825 -90
603 899 -309
535 844 761
682 267 795
742 111 -991
778 941 -394
317 394 -582
166 325 -639
103 15 -537
852 594 -264
103 249 682
923 766 -586
47 383 -874
637 876 799
377 943 928
836 446 -181
330 234 652
529 127 406
216 837 190
28 818 -539
121 388 974
884 240 -443
571 186 927
542 852 929
401 495 -975
604 487 189
390 252 -970
494 314 -291
120 342 169
191 327 -320
726 817 -138
317 859 -664
75 301 610
902 356 -731
900 670 -740
458 777 -788
815 428 442
411 565 -724
582 279 -606
367 921 -249
707 189 -703
519 497 -246
626 784 -48
236 460 996
519 110 40
905 798 -160
942 524 -498
906 536 60
900 181 703
892 578 -933
412 293 800
48 833 -367
88 880 -400
302 324 -118
192 904 -905
843 590 -254
224 516 -500
126 457 -124
840 419 -537
553 190 -256
415 106 -446
669 892 -508
919 94 -150
910 221 -390
425 377 283
554 379 933
219 711 685
202 382 -342
299 850 -919
485 401 910
356 644 -536
175 598 -20
742 812 544
157 508 382
679 202 -459
635 734 -756
234 710 711
457 442 407
639 902 -650
32 27 -192
348 520 -310
598 288 -75
760 265 49
421 955 152
500 594 724
929 764 -359
6 25 -174
196 345 568
557 476 297
65 297 -1000
554 873 -583
935 16 -768
598 740 318
61 101 772
526 361 -975
924 430 694
196 79 -385
641 153 280
239 196 -296
507 102 339
604 92 804
523 886 716
551 264 -51
594 808 -960
95 740 539
125 684 -483
725 301 -997
233 154 801
839 802 559
477 394 -585
732 938 -24
756 240 -235
700 777 212
332 669 624
74 69 268
343 827 -17
825 344 -917
464 271 928
595 537 -838
569 758 -369
516 763 -832
149 811 -862
354 388 309
730 947 683
421 475 -247
852 258 -513
357 833 -27
677 478 207
44 76 441
897 491 -964
451 589 1
413 806 217
885 359 343
85 382 743
189 247 -70
842 791 -284
414 349 764
373 681 -348
642 15 -999
47 484 298
521 515 -361
766 21 32
886 118 394
231 722 -699
876 951 456
745 884 -266
938 642 717
132 271 -866
788 453 -262
932 924 470
492 591 996
687 609 731
409 670 -697
262 919 12
191 906 -311
735 214 44
164 212 126
778 869 42
387 338 543
812 549 961
417 192 410
630 701 424
615 814 -377
899 197 176
549 482 878
715 704 -752
490 276 254
440 283 -596
231 486 478
877 200 766
319 952 -894
303 583 -764
237 178 -353
88 369 282
709 705 -189
9 788 425
851 22 885
34 114 -890
71 675 -472
189 935 608
187 71 -141
312 817 -283
376 424 -570
817 684 140
22 740 768
395 512 941
245 176 -522
230 241 420
98 605 -914
336 339 972
871 797 729
253 76 895
661 948 838
586 230 817
788 96 -714
519 781 -925
543 185 -541
595 544 923
106 615 166
284 191 -247
576 231 412
164 852 -417
462 212 216
778 727 -804
79 842 -579
270 791 53
956 570 557
51 499 -418
13 12 322
792 757 996
285 628 870
255 626 747
928 384 14
626 489 568
367 790 -91
75 694 -494
766 883 676
138 622 -451
176 715 -54
3 575 354
465 941 898
79 337 486
133 356 894
717 440 -646
552 638 411
921 69 545
391 446 -752
669 492 -736
786 836 238
657 108 -182
599 946 628
226 153 -955
205 415 852
957 674 -213
379 885 607
64 553 579
536 247 680
655 721 571
551 450 421
522 306 -626
901 24 362
422 672 34
311 212 641
629 325 -111
329 657 -242
38 137 651
928 703 -571
736 168 149
329 541 -691
209 352 -430
237 450 -602
101 908 -566
500 30 108
393 817 225
697 125 -981
756 316 90
369 555 -241
946 388 270
768 298 -561
139 362 730
831 150 -994
446 709 -740
825 385 288
863 860 283
369 162 -525
187 408 -110
411 888 928
775 247 -346
846 8 56
847 151 -199
792 540 77
881 56 -26
415 326 329
425 327 250
52 684 -792
429 249 43
320 829 872
539 149 220
684 357 -549
596 221 88
223 432 816
857 103 456
16 570 568
563 4 -460
155 864 -241
521 915 481
413 792 -998
200 922 -936
772 950 891
204 73 604
41 4 798
926 836 -15
530 41 -183
778 320 -624
200 114 -181
251 556 -923
706 574 -4
397 631 801
363 307 61
933 411 38
180 774 -847
176 817 -113
256 919 -897
777 328 -251
675 884 617
458 275 -696
299 570 930
907 543 138
122 776 910
619 392 -176
635 394 297
256 581 949
540 660 -368
825 772 775
73 223 -940
171 405 579
119 590 944
577 573 -779
550 644 -702
665 382 -135
502 107 -191
959 473 -424
690 208 -889
765 685 -608
753 806 -698
933 944 -169
121 910 -860
813 454 -93
592 618 309
271 455 609
126 363 -465
452 766 -859
411 867 666
866 605 -867
646 675 -603
813 66 -169
180 868 975
561 899 -144
339 259 635
706 644 871
192 241 720
389 565 862
109 473 -77
297 49 -308
218 936 -440
226 955 742
242 533 963
409 378 -168
617 362 -209
436 365 -922
341 498 -24
39 102 891
750 90 -488
111 313 -625
101 660 -489
332 916 -163
475 24 769
189 349 -167
779 52 919
769 171 228
536 462 -906
298 245 432
440 852 -679
65 156 -362
833 2 -236
791 424 -917
954 539 680
350 431 446
691 393 -866
469 56 -786
536 137 895
686 928 628
738 744 553
304 781 -457
103 907 -17
342 403 147
201 391 471
622 818 91
804 727 103
190 116 -551
56 646 -676
103 306 612
826 707 370
610 283 31
834 790 743
360 412 789
209 919 -952
225 252 360
708 635 536
122 755 812
195 778 -386
779 881 -644
7 18 -114
221 526 119
697 115 -886
688 824 -994
577 36 -465
150 662 888
688 11 -236
647 597 829
812 206 495
637 87 -357
45 466 143
711 590 355
28 207 618
303 602 -827
437 869 819
502 318 250
833 485 621
405 147 708
28 683 867
776 466 -579
454 817 25
215 794 -228
661 499 427
147 921 -548
905 644 -931
792 307 -789
417 692 249
90 560 -975
788 818 985
452 173 -990
208 958 819
288 918 688
644 873 856
907 810
750 414 382
538 515 828
426 84 526
571 475 -308
311 297 663
833 786 -984
860 280 -154
461 214 338
494 287 333
168 115 -145
845 273 894
502 897 -32
311 177 122
715 177 650
807 77 -119
622 280 -482
150 274 34
360 174 483
713 605 837
106 229 662
754 642 128
288 853 878
386 777 527
410 564 678
451 796 -542
316 747 -209
297 61 -116
185 359 27
631 357 26
488 820 -99
809 595 -758
130 484 581
230 412 468
729 687 -29
498 689 -701
290 870 71
587 541 -307
733 215 -462
863 99 934
625 722 -363
13 41 961
36 811 380
182 449 -678
740 688 -572
865 480 244
120 550 -610
313 278 -667
767 332 803
616 51 560
160 771 -956
317 107 -698
34 907 -403
819 801 -953
692 182 972
548 480 952
875 259 -765
608 607 -959
595 444 -894
94 183 817
358 693 -129
68 548 -304
679 173 875
202 632 22
402 771 181
828 256 901
795 482 687
592 525 167
603 643 369
54 849 330
246 119 151
350 223 -747
242 506 -333
203 67 871
786 416 -953
293 527 132
659 317 179
536 384 -352
272 430 34
116 476 -220
758 455 -186
839 240 -800
307 121 869
507 563 -132
632 118 585
552 814 -658
513 252 -958
3 728 -662
17 538 -431
89 274 -693
787 679 -706
127 182 205
753 122 -146
390 719 -79
138 524 197
776 603 -71
480 128 321
328 290 175
266 241 -173
9 23 -548
883 841 675
22 652 318
157 22 -746
424 741 -312
415 336 210
197 517 425
573 298 75
175 754 6
39 907 224
173 486 944
682 112 -194
460 96 497
676 878 376
40 84 887
14 707 -547
501 91 -190
345 93 -424
64 144 -48
294 242 -7
649 398 553
863 22 -946
54 598 -630
695 416 936
102 563 -993
185 795 -615
796 863 750
669 709 -48
621 428 198
192 760 36
262 351 -547
83 402 -30
180 347 793
338 52 475
127 96 -420
639 50 -248
837 563 536
665 75 -523
157 72 966
12 66 -845
588 430 -428
786 88 -202
448 713 -319
625 215 648
314 847 206
471 182 -921
394 150 133
231 538 897
366 705 -607
419 724 -162
542 417 411
733 438 239
157 298 -926
537 435 -595
11 110 134
601 170 -328
415 265 -132
807 33 -553
680 55 937
428 775 55
387 713 -91
1 485 4
232 637 596
850 10 -668
770 902 642
201 540 941
487 653 501
43 318 232
749 788 -747
64 766 -752
47 695 -381
830 875 -177
257 519 -348
689 809 284
120 131 896
833 144 -701
280 662 613
445 854 141
228 328 375
662 494 -363
906 436 716
234 851 -672
762 66 536
434 125 336
113 819 -816
840 756 -115
865 250 -292
150 714 879
128 544 -998
452 399 590
192 233 -149
829 711 709
852 575 170
418 498 604
391 821 -380
413 96 -364
541 769 901
781 196 933
720 860 181
404 681 72
298 111 -317
461 555 641
529 733 -910
359 233 146
387 272 -109
45 860 -636
251 179 4
305 686 224
211 505 942
884 6 689
190 564 930
24 356 125
127 86 -41
837 554 236
583 472 542
733 877 -432
544 881 757
78 836 -411
512 546 -642
698 875 -992
700 90 -161
162 273 454
487 733 93
312 758 -621
666 56 -576
625 48 148
207 41 71
525 781 146
151 315 964
844 645 144
34 222 -252
474 802 -72
904 256 623
111 866 -532
104 512 -736
873 556 533
94 380 477
134 603 992
18 595 -915
818 396 -89
557 204 73
402 274 315
753 308 953
230 236 -87
495 326 -472
753 89 -647
142 495 643
540 812 52
380 747 260
8 311 -424
506 529 -93
840 480 -276
495 586 966
624 379 -108
440 561 340
861 833 -746
753 786 -550
153 97 -792
480 797 212
96 726 -822
607 862 69
97 196 360
17 708 501
505 701 -348
495 33 -525
771 383 -904
495 416 725
244 495 994
84 814 -800
383 279 -650
110 303 -926
692 48 -74
478 400 189
457 682 369
733 587 674
896 337 183
365 284 -28
593 222 857
177 596 -546
15 118 769
717 436 -178
335 898 643
782 353 890
336 713 86
697 746 -605
822 900 -497
6 467 849
204 646 52
829 16 832
228 8 823
55 777 -62
369 173 -643
864 632 578
259 894 714
457 2 619
578 489 -779
248 662 -172
763 781 384
564 767 -281
47 613 779
884 832 452
169 684 -49
799 113 -178
442 103 187
6 1 -408
507 897 -786
779 791 -184
704 263 855
245 216 8
193 867 670
535 855 -148
423 820 -461
325 838 -958
136 363 838
315 504 643
283 876 421
490 265 -858
91 79 241
372 376 581
831 357 -546
337 8 -966
310 52 116
202 248 13
312 249 -874
498 505 762
87 650 -60
536 208 438
682 726 783
120 478 -669
355 244 974
2 463 -546
218 508 -76
313 689 810
547 86 -637
623 68 -589
260 403 588
689 31 -965
58 466 764
895 469 857
723 256 381
372 187 757
364 43 890
210 751 -54
17 590 741
301 334 -392
264 668 93
117 602 408
88 104 572
253 710 543
891 225 -38
525 620 -653
532 114 -659
183 783 871
96 323 -326
578 701 -231
296 256 -627
295 828 -935
37 244 530
844 722 -530
428 640 170
600 59 -955
750 356 403
598 370 787
211 685 -930
111 123 146
376 654 -856
426 416 365
271 5 -957
714 241 909
308 791 200
430 782 -276
421 199 -239
482 897 -966
740 553 -432
249 792 512
666 844 -403
512 78 727
628 98 -532
540 813 -246
786 820 872
330 168 -219
15 876 -217
556 511 -801
18 677 -626
704 42 -396
609 517 -284
877 628 -373
566 473 -121
684 647 904
426 411 -948
719 167 -306
520 491 -844
573 727 580
700 762 -102
657 797 -8
129 609 -757
65 131 902
