18
898 1862
632 751 236
650 685 340
32 195 854
232 849 528
110 513 718
587 118 338
624 513 299
594 250 251
491 533 224
662 799 260
843 764 794
564 383 558
306 710 422
156 148 826
685 748 549
574 471 399
199 702 571
91 689 890
703 809 168
591 251 634
482 578 670
430 820 758
522 572 246
598 450 721
737 592 439
408 212 104
342 650 652
86 712 224
618 597 282
766 480 979
379 458 983
65 259 54
292 842 875
850 224 399
128 342 850
836 502 28
627 734 192
755 428 234
132 726 524
790 548 467
22 787 909
697 162 163
850 41 850
78 608 694
186 722 79
207 104 980
839 15 236
420 802 958
458 767 714
334 266 434
806 540 83
74 521 94
488 361 729
173 781 488
700 207 727
213 185 444
173 772 940
252 681 553
290 652 861
769 350 189
148 801 913
609 776 609
2 108 133
98 445 891
709 463 533
127 443 9
766 250 700
375 484 122
26 293 363
812 419 894
732 349 771
699 328 33
378 467 32
634 328 399
790 187 489
686 558 988
308 610 521
289 670 325
828 840 426
836 693 512
501 755 605
712 50 824
574 92 231
93 11 322
560 633 500
771 696 226
60 502 126
482 492 351
25 654 313
497 112 937
354 554 974
475 77 803
353 472 476
110 797 355
785 544 869
367 319 217
343 161 956
129 484 992
443 183 988
678 284 714
745 826 469
38 189 626
195 749 240
142 352 363
532 566 974
810 471 731
433 81 830
320 821 274
546 175 751
244 28 973
656 585 631
472 299 489
788 724 903
819 396 237
821 235 129
51 13 298
71 585 815
746 714 515
456 173 201
773 82 446
95 493 18
715 836 847
500 531 144
457 439 164
775 506 906
611 678 780
833 10 27
331 705 862
248 818 724
386 564 722
366 728 21
279 151 79
845 311 220
754 394 993
621 182 475
63 561 542
155 480 470
632 421 854
851 773 899
181 295 684
473 343 323
187 331 141
847 90 111
668 255 794
492 690 271
455 398 691
489 185 247
51 526 34
448 269 323
624 360 181
112 704 326
605 418 676
554 792 48
285 589 627
412 728 352
335 342 537
206 92 845
461 297 438
369 671 725
207 603 285
529 452 457
510 152 977
669 722 360
608 361 74
814 851 97
722 273 348
594 700 449
733 30 822
209 311 847
751 683 973
364 843 211
752 676 648
402 259 957
568 514 327
661 461 590
453 413 156
89 291 402
726 760 262
461 827 752
356 353 222
365 273 661
137 589 905
485 591 411
579 229 656
76 615 524
398 334 769
431 94 603
587 3 635
524 625 533
476 629 738
407 335 777
134 327 746
643 127 991
153 69 876
701 166 603
11 732 196
436 440 143
342 12 802
146 19 896
730 650 40
517 503 141
393 756 422
214 178 113
454 620 673
10 272 763
449 631 576
506 59 284
762 177 225
40 303 383
15 798 42
437 260 746
250 704 769
99 385 623
76 313 313
317 681 349
431 473 18
296 605 390
398 813 151
251 836 267
267 482 217
666 322 466
820 775 925
492 381 897
694 162 897
648 391 139
197 802 499
59 545 75
281 414 234
298 837 357
264 827 179
687 19 613
540 600 684
576 303 491
571 274 685
718 815 930
273 667 841
392 450 542
495 135 327
201 707 433
740 563 270
704 76 561
481 703 971
503 539 211
847 793 441
800 784 370
678 109 520
141 818 847
431 503 167
809 41 924
434 368 94
294 840 167
580 612 137
619 687 76
68 46 286
272 63 458
321 242 603
412 234 457
630 253 757
99 215 703
725 839 543
627 267 387
248 264 129
264 766 96
798 173 628
341 201 29
467 302 763
345 56 601
803 172 13
178 799 552
277 718 307
548 492 219
406 208 852
756 141 588
515 835 3
736 725 348
432 436 641
308 816 46
640 510 355
712 483 767
851 685 674
397 834 947
269 617 255
649 463 218
435 308 795
266 777 437
303 590 403
777 353 125
571 756 429
366 708 293
100 287 751
294 160 711
435 826 717
688 71 47
495 366 620
673 401 14
477 414 197
202 29 745
756 307 644
308 331 473
638 104 665
454 661 907
370 363 13
264 341 455
361 82 273
527 571 491
372 805 96
186 719 180
153 590 909
16 753 782
87 75 408
537 830 645
464 347 485
671 620 81
364 620 1
578 79 399
558 470 330
545 105 742
340 5 204
537 818 298
172 322 815
577 124 357
358 471 302
220 665 691
693 328 447
476 28 112
734 359 892
516 427 110
295 851 622
383 123 252
315 797 769
372 657 931
23 701 188
634 70 280
418 223 622
377 39 727
746 566 709
628 405 481
717 583 703
22 699 827
236 243 213
417 30 931
771 842 799
379 611 369
730 61 68
585 75 610
651 677 791
706 270 334
249 357 730
148 291 112
79 770 911
376 207 921
373 523 19
750 147 114
631 621 646
397 682 727
164 186 882
657 758 168
726 802 903
219 85 757
364 413 911
475 527 80
799 642 890
544 713 250
429 65 962
839 496 697
339 91 715
282 293 638
468 743 913
108 559 819
673 527 251
4 338 952
584 734 509
684 337 978
718 794 965
3 808 81
388 467 294
143 93 185
373 570 932
154 161 309
290 534 270
569 30 720
659 162 929
673 665 572
366 367 273
154 107 377
363 217 896
131 470 579
128 724 57
589 178 493
256 697 516
125 334 624
192 68 149
281 518 59
637 240 104
190 846 411
115 756 963
732 368 349
198 413 809
791 687 629
793 449 938
301 374 42
586 264 115
560 117 127
372 182 677
678 562 160
104 594 542
187 638 781
374 14 582
446 267 178
416 606 267
583 155 614
447 253 760
487 736 473
142 206 834
560 605 68
845 81 561
230 333 28
298 789 238
840 72 671
575 447 806
694 307 683
766 517 48
592 509 476
767 77 458
478 348 294
540 596 974
246 196 93
165 577 267
605 477 537
88 608 361
499 184 131
185 845 804
755 715 137
381 602 497
61 833 560
540 565 481
415 186 361
66 437 946
479 350 807
226 788 609
552 120 69
209 433 816
127 540 381
211 287 615
475 96 126
618 358 436
48 77 980
134 579 150
35 614 403
260 73 96
620 329 871
741 734 56
603 392 711
516 534 642
846 823 239
242 44 543
14 318 510
415 811 961
416 441 18
633 765 964
238 762 64
500 103 587
205 289 641
554 158 255
461 143 367
487 371 935
623 524 440
506 132 383
221 742 989
701 774 395
494 5 110
384 426 100
517 762 679
624 836 875
798 1 972
52 463 802
746 742 324
162 314 72
164 848 298
519 443 996
846 138 383
605 749 492
823 848 291
124 194 552
654 745 939
560 615 486
52 826 370
136 717 104
409 140 69
600 716 401
152 458 602
408 325 293
185 163 646
221 539 483
230 482 194
664 413 248
396 233 611
564 303 452
86 139 920
91 672 711
269 503 563
93 381 964
368 515 64
96 355 583
341 245 24
731 4 219
799 429 171
427 195 394
444 181 690
362 473 943
661 383 981
342 696 185
691 151 138
691 621 806
621 667 199
844 186 907
59 709 257
625 208 12
276 597 984
349 710 151
751 527 993
440 321 901
644 737 148
329 337 854
433 280 81
454 465 12
526 782 699
792 664 560
453 851 598
814 554 708
484 335 791
242 737 901
213 431 804
219 402 633
766 531 180
847 275 40
748 822 233
363 310 660
265 388 772
645 327 554
464 274 904
666 490 915
231 629 609
381 507 885
69 847 842
428 166 871
273 377 795
692 479 254
442 126 876
737 225 542
578 50 409
724 438 601
492 145 176
493 20 775
141 125 671
119 434 139
224 559 170
51 25 300
24 486 783
724 787 336
221 643 438
841 432 983
535 114 868
55 50 271
414 220 102
546 808 1000
319 716 124
848 101 647
711 228 331
129 497 448
273 714 764
196 606 708
848 98 892
74 250 417
168 358 835
71 511 453
245 214 939
120 657 770
241 739 47
713 429 498
348 80 134
615 345 360
75 382 833
385 815 559
540 203 738
392 375 207
141 45 774
564 705 464
808 54 393
366 691 810
453 454 149
457 202 371
204 565 94
542 24 219
125 420 758
156 816 881
465 836 629
261 256 995
828 821 636
380 650 793
833 789 736
756 754 734
249 635 782
842 292 868
103 783 725
16 206 583
323 436 983
804 734 931
732 547 503
146 480 845
814 22 322
250 216 304
243 851 675
89 396 892
837 488 692
605 72 836
631 828 101
266 267 448
299 722 353
465 373 41
141 753 624
526 373 948
125 666 324
533 537 487
778 678 455
157 547 288
657 512 890
643 69 868
197 706 908
321 644 876
685 446 1000
285 523 277
620 693 605
525 82 126
796 55 149
497 148 755
644 463 931
606 43 904
122 22 913
16 515 793
217 690 763
203 665 86
536 670 78
705 804 644
95 841 116
382 134 586
302 374 739
770 383 211
671 656 908
87 635 337
218 593 696
108 695 939
163 403 569
70 11 942
802 690 459
809 151 438
624 309 723
296 662 307
488 246 456
316 127 325
327 3 440
403 182 764
737 674 912
659 621 314
528 761 162
289 205 33
822 532 294
39 492 848
314 99 599
686 722 224
466 87 853
564 851 404
126 109 146
130 194 337
530 198 582
489 795 156
782 750 732
20 774 50
700 40 9
563 426 882
520 44 61
42 545 962
679 321 194
640 211 842
525 44 574
822 492 186
723 402 443
54 93 368
456 198 738
118 343 743
482 653 699
727 444 177
19 328 944
573 8 13
503 353 436
88 718 246
155 552 343
335 78 485
762 808 742
677 819 495
810 488 876
294 110 510
795 10 360
625 51 703
409 504 910
60 807 589
609 809 322
153 322 913
288 233 832
610 25 741
178 334 716
801 81 511
762 394 64
401 46 802
533 757 565
146 777 255
848 258 319
84 461 387
412 17 517
281 455 804
112 86 307
236 284 746
815 504 931
794 678 868
76 187 404
360 519 22
308 152 908
246 311 281
546 402 463
511 192 801
189 560 338
271 138 281
406 371 228
98 639 543
507 207 302
643 586 835
740 519 482
607 180 725
354 714 554
800 498 87
311 71 101
245 1 812
535 85 621
569 610 105
497 648 700
403 377 370
47 273 49
520 218 848
366 182 291
91 566 310
688 499 316
252 59 132
150 33 381
486 504 434
850 209 794
348 643 603
153 751 774
611 266 339
536 6 445
675 81 880
821 572 199
436 734 532
652 232 333
763 572 709
663 568 363
684 57 585
341 449 983
389 540 804
105 534 69
464 286 413
268 168 796
43 258 984
396 325 551
20 569 489
86 43 792
781 513 497
253 759 521
122 655 58
753 812 927
705 524 966
49 146 198
493 372 79
816 771 714
27 348 778
19 698 306
176 404 468
197 432 399
545 359 523
89 751 951
23 330 784
182 271 483
587 221 637
214 580 370
293 34 953
528 572 771
477 391 38
291 331 76
405 330 278
468 74 805
47 810 266
681 389 334
733 32 974
280 570 965
536 282 851
675 346 172
626 407 778
235 268 847
388 642 60
209 327 954
525 709 992
187 744 215
334 198 282
682 349 649
496 684 514
73 237 277
155 483 946
610 102 277
492 403 537
801 782 407
433 194 268
134 89 667
696 160 847
86 314 666
35 469 423
691 263 11
593 201 701
210 355 218
778 833 893
805 11 334
124 5 951
661 545 499
195 836 629
694 20 128
146 79 585
747 616 719
347 238 528
725 433 870
527 336 435
364 189 804
424 685 178
85 567 260
696 687 983
20 667 658
433 209 426
689 530 407
493 655 775
540 756 625
26 764 324
108 546 841
34 222 1000
609 664 109
733 438 381
102 82 699
140 214 355
735 683 731
160 435 687
230 831 460
534 686 902
21 747 140
748 160 901
482 27 375
619 104 152
799 560 42
758 555 293
188 349 849
557 186 747
170 735 117
846 495 280
13 333 367
314 614 682
636 306 715
791 163 54
14 334 14
420 829 432
742 521 569
226 646 594
760 313 539
148 708 471
728 537 349
749 642 480
767 19 642
251 2 212
176 304 310
543 76 272
341 224 176
537 760 232
314 757 823
690 722 129
690 61 292
208 401 432
844 670 970
426 103 279
173 554 120
433 114 651
610 462 313
403 124 48
6 42 688
127 571 952
739 285 537
711 21 46
370 122 424
673 398 724
52 808 647
315 247 226
568 117 514
321 176 181
268 141 182
750 21 969
146 599 246
812 81 662
36 129 933
574 221 819
22 727 266
84 340 723
212 135 40
842 96 244
307 437 883
598 181 679
326 27 48
395 820 512
298 126 182
317 70 805
218 645 689
832 846 216
343 10 196
368 793 240
832 355 379
587 544 623
416 248 769
416 529 478
533 13 479
837 434 598
296 618 697
139 23 90
185 483 17
414 338 332
674 548 669
517 831 640
683 506 718
184 242 800
320 768 21
557 806 952
297 431 364
790 783 174
779 156 506
338 264 335
3 713 360
643 555 854
60 501 485
203 646 404
782 572 186
80 175 835
202 366 193
117 832 867
629 620 234
119 728 355
634 402 354
498 157 408
847 53 486
105 7 659
22 714 312
390 78 427
352 791 451
201 636 727
265 278 995
309 331 99
151 546 554
213 262 370
510 594 913
211 417 934
749 417 899
321 429 521
830 677 620
329 328 308
850 420 315
398 419 406
504 632 357
143 408 427
710 828 682
676 738 766
502 215 222
775 496 57
582 739 329
176 754 804
837 746 414
690 379 612
796 569 391
509 34 45
672 160 453
699 209 334
393 91 847
528 450 463
183 173 520
807 65 355
459 704 257
843 656 207
650 761 208
181 278 28
127 622 562
327 440 96
75 591 188
599 648 425
791 50 383
164 281 938
218 159 691
134 289 291
333 523 301
782 244 68
834 684 594
683 804 895
377 293 616
834 706 706
745 314 958
17 295 697
410 74 865
337 775 206
511 436 35
510 395 297
69 118 872
186 707 329
430 721 711
787 151 149
711 316 317
300 774 251
846 380 556
663 751 247
444 848 608
461 520 180
648 466 993
719 505 76
648 496 995
783 190 579
725 755 117
102 243 629
638 28 20
591 27 727
569 528 790
37 449 861
759 53 343
831 201 766
80 477 535
53 482 816
549 199 510
121 849 365
835 260 539
90 305 624
344 61 535
512 38 879
241 272 881
601 468 312
842 116 701
131 202 939
304 642 753
33 406 35
360 376 387
709 393 618
691 780 85
289 271 409
441 134 667
266 348 383
486 635 877
140 636 799
790 230 804
349 298 193
286 449 462
549 644 225
510 768 795
432 130 199
433 157 895
544 590 659
751 132 347
324 429 536
664 96 356
468 447 92
591 7 213
692 143 141
445 46 940
414 45 989
202 592 31
680 98 437
146 119 461
210 47 611
362 591 793
493 68 802
662 107 224
423 313 616
251 834 616
398 518 313
89 384 151
190 453 245
447 535 571
383 72 205
314 774 178
655 232 581
668 443 312
626 198 171
412 115 202
89 602 129
702 352 881
628 568 327
441 655 650
85 707 350
683 127 90
711 174 718
389 85 185
754 319 281
110 319 652
607 657 882
505 108 213
38 59 960
444 620 368
816 98 42
561 829 285
426 270 618
476 750 202
335 414 555
123 410 37
65 85 312
417 42 628
410 59 337
112 30 315
747 501 231
222 703 15
279 205 353
368 307 529
767 424 348
246 342 21
285 457 320
285 152 510
408 602 370
385 129 153
439 131 504
436 540 646
452 335 140
547 437 814
421 697 553
568 100 308
557 90 183
812 88 30
128 356 928
152 324 691
728 254 177
638 248 821
625 52 502
162 703 886
344 214 545
832 744 911
304 140 6
619 235 810
128 414 841
240 498 166
840 103 360
830 132 822
563 660 350
827 398 222
392 797 824
181 333 738
569 206 686
257 102 220
559 779 211
651 611 259
841 626 882
293 53 182
287 827 512
565 505 823
400 773 951
747 664 784
758 431 254
326 756 348
689 576 908
184 28 247
212 332 474
251 179 123
436 106 381
793 584 123
85 726 920
387 224 445
54 329 880
722 767 37
648 167 34
606 476 902
699 176 187
95 332 969
68 291 766
215 470 755
508 475 24
248 846 542
215 233 254
41 48 54
373 783 704
818 740 18
796 805 851
351 112 536
493 434 995
376 833 294
239 80 138
750 726 998
470 25 286
445 76 989
390 386 768
453 769 681
628 801 367
667 193 441
815 490 922
252 774 33
465 672 677
610 678 270
491 580 715
656 112 571
625 364 444
345 55 668
524 516 681
341 645 621
403 132 885
103 401 531
276 66 670
526 138 501
292 833 820
169 134 135
795 27 406
818 651 218
600 190 450
284 677 639
751 583 388
295 511 146
323 139 552
137 632 730
170 806 954
18 549 345
124 725 334
286 623 856
724 162 402
724 849 63
183 373 558
406 626 59
392 481 339
189 89 367
697 774 140
163 328 118
637 367 56
256 766 797
43 241 681
86 509 563
348 60 644
57 44 617
527 498 442
667 559 301
445 589 222
243 793 645
153 138 865
534 442 233
754 767 848
621 354 414
294 104 326
787 110 900
309 701 441
161 829 972
519 743 497
77 252 463
723 7 367
565 713 363
565 248 643
542 191 856
549 380 252
496 151 138
557 158 731
525 70 682
73 506 173
59 299 473
518 690 552
11 291 548
78 477 466
419 531 332
577 780 500
603 476 309
15 515 431
758 832 348
142 121 187
785 823 707
435 681 611
600 82 223
393 212 364
384 521 296
52 67 530
150 721 182
115 502 239
537 196 540
106 221 322
8 60 774
139 449 755
595 579 723
704 131 253
428 264 598
628 267 4
210 715 385
483 644 312
50 196 730
1 200 440
213 358 881
311 218 190
844 289 679
299 57 726
837 64 567
783 722 500
789 842 124
63 585 220
607 26 173
663 33 561
80 801 931
296 631 687
286 573 896
687 784 791
742 446 126
102 175 991
744 380 8
635 610 786
216 324 356
236 50 376
763 460 466
217 812 963
225 675 750
142 838 973
32 742 556
680 320 443
567 397 596
274 145 940
492 262 494
588 245 443
203 308 230
605 75 642
426 356 969
825 781 102
382 574 457
93 78 711
183 844 548
653 46 962
714 392 340
417 458 160
430 159 82
37 198 479
586 402 449
171 436 533
613 612 89
210 740 944
759 675 90
507 421 612
651 700 304
392 362 288
596 189 742
150 276 711
217 609 55
311 396 439
257 389 157
680 732 231
849 29 148
581 805 21
392 298 885
73 729 757
590 261 251
125 486 399
738 820 204
366 816 426
278 403 306
693 465 589
141 495 905
487 199 227
284 791 747
46 520 962
583 370 291
434 102 733
766 106 686
587 30 374
175 250 235
443 706 756
520 617 152
540 73 471
468 650 719
168 205 521
567 339 903
458 46 159
109 148 33
262 688 926
211 451 964
459 527 652
162 360 746
714 517 578
427 429 579
575 111 702
715 444 250
681 283 68
605 58 459
281 568 371
441 532 502
105 645 358
434 614 445
186 582 336
598 846 805
319 132 749
644 329 742
615 325 358
799 5 7
378 588 333
23 138 690
729 695 843
638 407 208
438 401 195
442 118 465
836 393 99
393 323 930
849 360 827
395 519 861
763 782 579
824 59 265
683 724 591
721 78 764
637 621 958
487 749 650
153 93 307
175 33 479
122 253 597
401 421 360
296 135 122
173 775 683
500 249 239
619 35 844
329 427 319
380 637 404
595 391 183
481 306 335
372 132 809
466 431 959
746 708 476
176 390 739
707 630 330
170 668 522
172 416 787
535 850 34
702 42 356
508 282 754
270 433 881
393 520 940
803 386 886
785 605 588
317 248 472
739 228 895
573 676 296
50 291 453
731 77 563
176 135 639
473 563 405
792 670 707
445 370 980
248 2 986
388 788 726
482 382 769
175 358 679
466 219 24
559 102 43
256 598 887
575 173 502
609 752 226
172 507 114
709 275 744
75 9 731
90 396 718
140 263 687
701 389 130
643 216 872
518 622 434
750 327 700
212 400 796
633 424 887
645 449 990
667 51 721
55 196 38
225 22 852
567 717 15
241 79 406
634 821 285
615 814 422
635 618 581
346 154 880
653 257 749
72 344 34
70 847 729
270 169 814
365 614 714
443 312 108
161 163 276
747 531 669
651 535 532
565 667 142
316 645 708
235 39 773
400 747 425
143 100 946
582 488 728
709 24 953
208 279 480
142 612 921
152 607 415
592 528 833
649 795 914
796 274 659
757 326 296
190 784 460
115 4 36
313 65 260
489 736 536
736 408 512
490 134 285
695 252 567
633 414 583
735 568 357
333 355 21
514 753 347
184 89 998
501 316 246
674 499 166
625 21 786
785 237 733
85 279 51
84 520 736
233 627 257
809 317 169
1 562 162
299 583 538
11 537 712
682 89 612
653 18 586
381 262 298
73 174 763
174 624 804
144 232 972
268 195 406
313 48 763
576 154 401
474 768 445
317 314 224
527 222 975
203 501 917
607 420 147
120 542 370
329 542 176
14 832 181
537 549 894
79 511 235
174 172 404
33 819 29
24 525 470
519 82 783
99 838 555
157 183 195
111 132 656
446 571 221
554 548 939
528 476 331
136 382 582
205 454 477
542 93 537
645 546 186
268 187 643
38 705 155
806 338 351
796 43 539
750 752 1000
358 231 816
778 850 267
206 283 423
371 132 51
573 118 928
59 249 975
101 395 912
331 36 955
326 86 702
581 417 101
722 4 250
303 3 237
319 317 56
751 388 676
698 35 447
444 516 686
664 318 125
71 821 567
222 263 440
250 460 813
726 347 734
410 779 909
22 653 785
502 78 658
361 571 950
552 236 141
711 619 280
633 581 183
231 556 664
713 701 530
198 577 492
647 469 238
605 543 549
497 112 395
275 417 761
403 449 88
29 159 647
573 670 38
846 758 535
224 187 983
161 133 258
366 190 984
616 782 236
120 209 20
448 217 281
839 47 422
79 458 194
437 131 677
580 434 465
782 43 189
16 587 227
829 139 190
133 401 401
521 65 449
672 66 508
815 581 814
323 840 494
474 315 273
164 105 171
372 296 878
409 105 305
10 603 56
11 735 722
151 265 704
744 441 318
66 303 877
430 722 77
750 643 640
378 188 503
96 702 518
247 110 899
687 760 830
756 824 613
624 647 11
131 449 899
808 234 387
666 19 732
459 353 367
534 275 184
785 464 774
705 363 931
40 774 767
90 677 653
672 685 674
116 327 955
616 563 466
818 486 139
59 317 455
521 202 275
770 771 469
228 610 203
113 177 773
32 768 356
528 260 563
480 100 390
603 252 317
192 281 318
538 589 242
625 101 919
146 761 906
411 553 710
79 190 413
729 484 179
406 22 855
743 158 687
597 190 527
357 278 705
758 36 523
508 194 313
813 121 277
363 735 546
34 241 480
669 193 257
902 1969
650 431 970
650 382 807
397 185 139
465 842 501
660 448 16
881 470 108
895 115 604
46 377 628
208 694 421
729 248 920
591 747 273
180 470 770
507 86 95
411 815 797
728 255 971
293 327 519
685 469 150
340 320 878
808 222 835
94 581 458
483 32 115
39 414 388
895 75 726
243 442 357
323 529 521
268 345 489
354 757 248
448 93 184
46 281 882
241 57 734
216 430 13
405 32 651
805 510 393
580 284 164
575 573 250
57 630 64
487 266 657
737 163 86
63 849 28
191 81 767
318 39 466
446 667 485
797 734 558
776 344 868
209 383 530
30 473 114
380 227 490
421 391 669
141 175 970
562 393 618
120 473 407
131 503 380
177 494 472
64 98 312
345 111 35
556 396 299
343 261 46
863 203 578
203 838 635
87 889 7
22 587 139
526 409 579
225 212 566
283 579 562
706 201 363
237 643 361
883 823 902
313 239 255
729 528 336
712 343 994
161 335 369
235 647 353
669 534 740
425 230 213
802 880 534
126 169 861
845 748 493
270 128 225
58 901 405
659 69 585
499 197 296
175 698 860
769 483 18
188 272 416
290 385 151
791 277 24
628 270 815
862 877 522
378 188 212
349 357 590
123 823 835
26 784 61
108 764 704
901 171 327
177 48 222
408 187 458
776 382 202
197 721 699
456 135 693
88 569 984
272 180 673
155 248 463
884 184 237
649 601 113
825 175 846
166 834 790
375 851 923
16 658 374
272 150 425
767 891 260
210 847 944
510 590 807
828 866 606
394 285 556
661 40 642
776 725 868
496 454 65
274 243 102
201 822 43
867 625 377
825 146 699
79 475 689
337 401 338
88 563 493
742 633 817
615 452 574
572 663 995
60 142 813
436 881 535
745 787 910
188 777 812
266 465 976
548 424 534
813 326 60
537 889 397
104 293 311
54 693 4
224 804 244
677 485 821
627 302 206
564 413 819
271 81 849
802 366 134
28 53 863
403 735 658
751 881 615
653 399 67
481 780 87
589 727 714
293 895 796
655 496 925
553 478 475
827 214 10
382 467 524
303 7 628
661 68 605
356 757 832
782 281 493
561 596 949
389 569 181
270 601 188
497 468 122
284 432 774
59 252 790
611 443 659
264 848 443
334 192 19
481 491 693
289 471 939
429 93 973
63 146 311
191 660 653
458 800 501
826 475 672
191 181 524
603 709 289
311 61 850
607 839 122
197 478 214
92 350 957
501 529 655
60 288 26
858 373 621
367 366 967
814 60 326
117 419 510
686 596 555
337 545 44
215 92 161
513 390 379
186 861 551
692 553 796
655 850 451
79 136 448
540 648 17
147 599 795
736 218 532
625 877 890
80 505 212
526 273 365
517 515 150
429 470 264
756 584 460
143 123 39
726 236 670
91 634 128
150 483 52
53 758 696
888 5 412
408 5 671
815 76 826
610 695 964
471 263 916
410 124 132
690 819 124
269 699 445
253 760 3
117 475 705
737 740 831
332 29 136
148 94 399
613 240 949
122 700 630
504 710 817
258 459 806
660 800 755
563 537 806
310 565 950
579 727 794
661 161 57
251 219 233
79 207 6
50 51 106
230 31 157
117 658 755
204 800 703
112 84 226
208 324 529
4 502 270
150 232 988
807 687 569
706 364 282
693 32 520
73 199 78
621 323 706
666 61 477
586 306 317
220 182 200
721 162 386
399 200 708
566 669 237
773 316 367
781 433 98
821 290 290
360 888 291
411 570 158
389 438 324
816 686 898
58 366 934
781 422 952
113 807 238
814 239 189
829 236 902
662 684 316
229 366 184
895 256 875
731 238 506
247 315 838
185 382 444
331 65 897
698 810 283
850 866 238
859 418 604
124 429 978
123 896 205
595 324 878
584 468 642
604 572 594
225 364 722
449 782 189
532 363 382
396 647 333
99 443 554
668 708 525
295 277 684
791 253 205
6 848 205
607 13 364
118 677 310
206 616 622
522 503 494
93 253 16
588 807 78
328 7 381
519 234 628
120 356 943
97 246 17
749 418 568
749 213 935
635 640 642
353 686 669
225 511 745
131 668 378
359 30 112
39 333 476
337 631 429
706 323 594
894 149 613
143 703 304
11 652 514
533 751 672
419 562 586
430 491 55
628 691 768
452 820 822
663 763 653
550 472 386
837 63 922
55 135 34
796 3 873
122 380 840
243 155 61
20 773 837
392 353 7
181 868 59
517 394 545
474 358 998
557 442 437
149 258 420
379 283 283
35 282 171
192 408 946
852 698 497
413 475 684
221 130 997
361 39 406
502 318 367
90 628 279
618 709 806
21 89 118
387 27 870
660 406 637
399 701 717
897 429 596
813 51 281
835 797 121
520 95 687
445 407 431
556 28 148
750 658 602
81 298 472
590 745 892
344 786 322
884 776 307
675 528 980
862 774 489
197 116 471
474 256 940
481 525 818
618 864 496
220 397 660
863 498 420
738 528 996
857 603 617
793 490 299
377 69 372
206 18 327
668 289 499
593 871 927
579 307 3
880 690 940
429 428 769
241 118 557
223 506 731
244 61 861
5 93 759
359 803 177
822 342 458
71 296 761
124 590 243
323 428 421
503 213 139
802 713 332
549 337 707
95 338 173
397 385 346
773 97 227
836 193 591
888 391 500
229 461 16
363 783 629
819 482 945
845 465 967
742 207 416
266 589 305
672 691 726
289 113 773
808 631 991
466 62 633
385 507 278
897 775 341
164 724 138
343 32 150
772 119 916
405 149 650
568 440 62
38 151 48
687 414 835
381 166 150
434 726 259
862 840 592
183 35 62
527 666 885
734 731 145
232 529 300
27 712 209
606 728 854
280 17 998
243 669 370
196 750 993
129 421 43
412 844 933
779 647 821
581 290 299
818 148 699
768 276 428
418 580 972
558 533 261
199 554 46
833 15 10
773 211 520
550 847 677
764 67 899
525 884 740
345 747 966
309 65 357
255 624 903
58 635 636
801 410 510
739 258 833
361 34 282
699 794 298
384 350 627
828 27 380
795 565 577
554 395 676
56 197 100
728 514 737
737 34 294
346 600 224
173 360 17
219 839 51
902 695 633
122 490 168
536 299 66
253 496 264
760 251 210
813 652 955
820 776 512
641 21 749
672 642 142
852 384 786
576 763 58
446 1 96
416 34 544
308 583 629
196 82 889
355 376 713
624 32 856
519 760 980
211 643 660
32 64 11
286 851 471
654 479 466
769 204 487
302 405 443
513 834 721
412 440 742
762 679 228
425 220 405
35 653 393
845 890 865
519 742 174
237 212 577
673 422 654
383 63 334
326 59 110
54 578 603
760 873 272
407 177 738
241 181 138
315 755 99
124 716 631
210 680 760
484 350 237
703 166 60
865 147 91
172 687 737
44 308 552
761 320 155
260 321 996
835 359 982
85 264 966
753 622 459
651 518 716
303 727 457
285 508 97
214 56 507
892 521 803
676 225 601
356 284 93
400 322 788
593 729 325
25 341 252
782 526 924
714 887 915
539 627 141
583 602 119
882 474 427
491 723 191
820 406 820
44 43 854
194 839 180
672 24 799
308 286 753
558 538 645
286 60 890
530 329 794
797 333 829
654 592 759
415 22 683
774 1 642
341 552 449
630 227 900
235 327 928
131 334 919
33 869 386
30 68 681
206 622 429
665 162 729
823 538 149
301 183 181
377 244 246
876 698 459
30 21 73
130 242 10
544 877 571
886 534 524
666 866 870
758 254 320
228 666 437
130 417 749
65 755 917
323 847 104
689 370 389
247 338 764
191 182 94
762 547 129
164 515 432
51 441 42
428 793 963
892 507 71
422 315 118
652 46 540
577 126 16
172 21 577
145 383 870
805 849 918
655 400 192
215 863 737
700 304 45
723 53 908
149 213 488
121 499 398
832 252 523
656 273 903
857 162 38
302 164 71
484 210 187
306 570 825
172 255 304
681 166 579
403 248 146
634 1 414
244 250 726
209 42 969
297 100 954
435 619 289
122 118 235
152 444 745
855 655 997
621 758 679
146 123 665
851 359 610
534 108 859
163 736 60
637 121 548
630 613 280
43 522 511
322 460 424
95 482 182
210 16 584
498 708 773
308 897 551
779 584 598
18 844 485
821 581 252
783 455 867
846 733 484
659 741 807
404 399 529
407 427 197
870 373 64
386 40 221
357 672 427
134 267 393
606 336 934
599 824 866
422 663 641
261 308 551
618 245 597
492 300 723
336 125 815
54 460 277
429 271 856
278 731 897
415 271 657
564 192 693
625 360 927
643 648 540
808 559 689
701 712 219
517 83 968
729 94 837
623 583 98
124 835 536
178 452 592
612 64 639
673 253 166
3 116 988
483 52 409
408 51 240
83 261 427
900 320 886
438 178 427
684 346 782
295 516 26
858 374 598
473 771 855
234 616 527
212 638 28
