8311 24259
4880 2044 -409
7464 462 750
7502 7971 -415
6961 52 -321
7673 5819 -107
608 5481 -777
3912 7084 338
4733 1250 244
7059 2061 -142
2614 2593 -154
7558 3613 -61
2372 4587 535
6367 3422 -508
520 4321 108
2231 4427 -509
3896 471 -90
6332 2950 -946
4028 7413 -723
8169 8160 657
2782 1944 -269
1349 3133 -366
3631 6589 -834
2298 6754 582
3976 2637 800
2049 3572 -531
5041 1701 -69
347 7745 -653
400 3501 824
3586 2996 326
3088 1269 -70
907 2176 693
3603 4614 -920
2177 792 727
5875 1448 743
5656 6425 -347
5318 138 333
4647 6698 -186
841 3986 195
7873 1760 40
5768 1289 -818
6597 5716 -529
1402 5901 -847
6668 5417 -634
5039 7880 -65
7660 1498 266
7000 807 -520
3187 6182 490
5728 3866 -102
7890 3995 -694
3252 1401 -653
2367 1211 692
7128 674 546
6111 3373 991
1601 7323 -552
7869 2623 -154
5675 7599 314
6661 2666 -927
139 4676 752
5845 6591 -691
7530 1985 -421
219 4931 987
2030 1581 520
7471 3869 -801
443 2118 -395
7630 4373 -161
1670 6427 -788
6198 4922 -970
3380 4170 -397
1885 6851 -765
5953 3785 -557
4635 7144 -886
2315 6796 178
2573 6856 -885
6173 8071 -699
1023 4827 845
7770 6116 -266
691 4423 -512
3943 5554 -494
6868 6839 848
7046 1858 711
8028 4170 112
1395 6168 -37
1346 7759 -207
4974 6094 -989
4500 2617 970
6686 7344 -756
4043 4371 744
539 7240 573
1473 1242 275
2199 3893 28
4323 6216 774
1702 519 -502
2167 4086 -105
423 6345 -540
4033 93 105
4734 5151 -538
2467 3244 442
3662 6034 -133
7218 5456 -214
7588 6768 -131
7519 7571 799
7731 5128 500
6207 6843 -725
5744 1662 380
4914 7834 -813
1392 3030 -671
4744 2256 622
5362 3154 893
1014 1929 943
6072 943 29
4835 4547 315
6247 2052 409
3291 1942 217
5881 1393 746
6877 7472 -167
6577 1454 622
8301 4996 279
6495 734 56
7772 2393 -957
345 802 834
2756 589 -204
5191 7781 -34
7284 1435 222
7937 5539 930
4594 4481 -979
4514 1610 834
3170 4362 123
1735 6125 -742
4605 3003 201
7568 5939 919
8070 6598 975
6543 5109 -609
1739 6724 102
7255 2392 -166
2371 1366 332
6197 1239 -338
8017 7372 880
5619 7913 922
7979 1462 634
707 3001 -265
4982 4812 962
2025 3961 709
6231 920 78
4028 447 -170
1765 5427 88
8011 3455 434
7407 3848 948
1807 4072 -744
8059 2650 332
5984 1464 -643
6875 6737 -615
4037 4146 293
2520 3749 924
6519 748 -322
1349 847 11
8215 2298 628
7996 3510 -492
5342 7153 -43
7965 649 -906
6510 2874 655
4394 7600 -726
2701 929 478
2933 2123 -770
5324 5199 -989
8037 6544 -292
3361 4091 -812
7948 3685 881
8282 7373 746
3828 7050 -600
4831 4842 -888
4387 7472 24
4107 2453 -288
1241 1847 817
595 5485 725
3906 4713 -187
4012 3258 607
7591 2842 -9
8122 5401 -514
4741 4176 -633
2305 7689 483
606 7386 -41
5404 8267 -95
860 7294 708
676 5519 44
5097 7264 -641
7859 6554 662
4668 1320 -838
5329 2446 937
4198 1875 394
5194 8002 259
5233 7360 -451
86 6974 866
1710 192 -322
41 2545 449
5273 7884 211
4972 8224 -502
2069 3026 112
1083 4813 -143
6599 7922 29
2914 4175 879
5786 2060 -208
1848 6221 -259
1147 1433 -592
4117 6660 -634
7648 5632 -996
4147 6963 -538
2695 363 -645
5432 1759 354
1691 6627 -291
4551 5521 -174
7208 6887 578
6772 7615 -565
7554 1650 178
2805 7185 -205
6767 6516 -604
4740 6490 526
1068 2886 229
2503 5409 264
644 6442 -462
218 5838 568
6133 4720 -672
8195 4186 -803
5950 6651 262
349 6040 -493
3940 6473 -793
6442 6014 -51
6149 688 768
3117 165 -37
1316 14 -889
294 8024 -254
5354 6766 -504
6978 5678 -243
8111 5305 -75
4201 8010 797
8248 6143 226
5798 2652 -650
7592 645 638
1960 4975 -346
3797 54 -993
6932 5978 -805
4168 2537 -504
6735 7390 8
5799 1955 202
4197 1134 325
5364 271 -902
273 3394 496
2879 276 311
7740 3345 925
3851 1028 -617
2027 5633 -850
1486 5500 -825
840 5812 -207
2350 546 -495
4020 1589 620
1813 3142 947
3108 3379 -800
2093 7935 -780
7369 4074 -230
2665 8068 -294
5566 7472 -48
238 421 89
5400 6441 805
7802 5531 654
4550 2701 506
1499 7032 468
2668 3385 950
6563 1526 -268
4956 5491 -790
3039 1842 -741
7978 4335 -849
1578 6261 -645
4822 8067 888
209 1664 -135
4744 3813 -989
67 1774 866
7052 5860 271
5401 7233 -523
4273 8151 -453
574 5902 133
5447 4878 -673
6277 1100 642
8239 1867 -254
6427 8108 162
1084 4519 -166
5282 109 481
3123 3766 940
3929 6845 240
86 7423 176
5517 2417 -678
3915 62 -185
79 616 -492
725 5779 -496
3185 2968 -148
3571 7355 613
1466 3079 222
7681 1344 703
6306 6745 44
4394 5501 213
7379 7020 937
104 741 181
5135 4134 333
1269 4411 -543
6361 2618 -246
6887 7848 -706
3075 4751 357
4262 1823 -853
6777 6902 809
3600 7611 421
589 2883 -658
4141 5416 922
3962 4236 -616
3281 3489 -579
904 6976 733
4197 1818 752
5640 2705 -570
1784 7345 269
1006 7386 -61
2509 7137 132
6879 5228 -760
6114 7960 -501
7730 3483 -802
1731 412 578
5564 7260 912
6984 5747 -171
7046 3438 -53
6605 1257 -63
3518 7322 -790
2407 3934 -425
1359 4058 -651
278 6177 -425
4603 128 -28
6829 2335 -457
76 6005 461
6894 3979 -850
4682 4663 628
4691 2588 912
677 1261 410
2866 270 122
2380 3636 -722
4892 6925 -502
4991 6022 788
2365 1297 470
2410 5981 328
4442 269 -838
1135 7380 309
2835 563 -333
5516 5082 -256
2957 7755 -839
1691 7006 247
4675 2322 346
7877 1028 -80
2007 6755 275
3473 2016 114
2370 7493 -943
8185 4810 872
7287 7333 -983
3265 5542 -375
5589 4739 981
5775 6579 636
7083 734 868
1451 3025 -32
2052 3614 350
6990 6092 -172
6798 3998 -726
2577 3682 73
7846 4505 331
972 2660 -391
778 5207 723
2630 4709 -929
2430 2159 211
1378 1388 -858
657 1503 518
5142 1477 445
1447 2118 443
5982 661 -962
789 2488 -463
2162 7659 9
4164 2660 -664
2791 6728 -94
5942 5194 127
6127 5919 -178
7517 8167 649
4435 7858 -565
5428 2660 -212
5118 6569 -829
1947 4043 660
5949 3324 446
4807 3276 -593
1058 7414 -127
6643 3245 80
3092 927 -172
7792 1271 146
6465 2220 -462
2695 2545 350
1566 3214 109
1545 6803 -654
6130 5808 -161
938 5577 849
7092 4969 -495
4255 6791 -507
1894 7325 708
658 3250 190
4654 2512 -423
3212 1736 -945
3450 3342 -188
6933 620 634
1797 1550 -961
2801 6538 68
1143 6331 -465
5020 5401 559
5311 1883 254
6695 2088 672
5064 4638 -337
758 2200 -561
6930 6392 -738
81 307 511
3446 2177 357
3414 1698 832
4776 1157 -552
6328 3530 -718
754 5870 -35
2745 7012 392
4350 2206 83
1483 3564 -480
3337 434 363
7152 3227 50
2885 145 -368
2708 1822 314
3417 2210 -993
6411 2545 171
6126 4006 -705
3511 4358 640
8259 7977 -840
6287 1357 243
1938 219 -717
2587 1504 381
2453 1192 -307
7775 6015 -482
7002 2986 78
1094 4904 -990
786 7342 878
1948 3292 160
6625 4710 881
6479 2938 -292
4165 8274 881
4996 3514 -846
1079 5896 114
7055 2002 -243
6905 1059 706
858 4607 385
4202 2514 160
5549 1073 -704
3127 1766 657
2194 7310 851
7370 5042 -468
5702 3522 614
6713 3695 115
7541 1501 363
1133 869 729
4974 456 712
867 4088 110
3155 7478 -748
53 300 464
232 2798 237
6603 8076 -607
3998 5575 105
7494 4220 827
4464 7709 402
4805 5295 23
1069 3909 791
1897 3203 -213
37 7119 -386
255 7045 -360
7331 3700 -392
5560 5905 273
2605 3400 486
4373 7703 213
1350 5551 810
748 6763 321
402 6357 996
2011 5306 -986
7464 7749 351
104 4496 678
6356 4509 -275
3901 2853 293
5626 4404 0
7613 6241 389
8205 363 274
7610 2696 -190
127 5942 466
514 4736 -255
7919 4165 476
1356 6190 -36
6541 5379 564
7656 5568 370
5804 2000 -357
2912 2511 682
7648 7595 -970
6445 7176 -323
2234 3263 436
5402 7196 280
7260 6177 -380
7955 4277 -902
17 6593 -903
7732 7049 -545
265 2299 -447
6887 8035 -650
4479 7441 -461
4710 7207 -439
3323 3652 -96
5609 3158 693
2410 3090 -359
3254 1517 -434
4565 2586 568
3046 4984 659
7580 2076 591
2763 5374 392
5985 1545 782
2366 7224 -336
5060 2048 80
847 2245 -736
6061 1579 357
5665 7019 -261
2190 2567 307
3192 3482 -571
694 8195 -43
1760 8174 -346
1200 7263 -292
6815 7273 -990
7796 5079 879
4458 4987 -697
4827 5057 709
8282 990 -985
390 1389 -125
5495 2428 -200
8149 1743 -804
8310 4589 -23
8211 204 -666
688 2856 599
3680 5553 425
3514 5461 137
6001 6376 -991
1963 6224 7
3547 3312 -635
5862 617 304
2295 3860 264
5917 6602 926
5272 5766 692
1353 2419 791
1041 4621 202
2171 1405 -868
3445 804 667
1228 1691 406
4307 4961 -211
4227 5237 -819
980 1277 -20
6000 4077 269
624 4703 630
4370 5209 -392
3777 605 -796
1171 1473 338
7935 1064 -189
6111 4231 -840
1157 4232 130
526 356 398
5785 5780 -166
3975 527 -935
5164 4048 -794
2554 1931 -553
2531 4633 -12
15 1643 -318
5343 2948 -873
4818 7120 -104
7447 7082 -35
5037 1452 -159
7975 417 643
4858 5690 633
3709 4050 -869
6237 5651 -248
5350 6604 319
6553 4136 -468
8298 4289 -945
381 725 -258
8176 5106 481
6182 5515 -867
6967 4456 292
4666 5520 216
1036 7985 -165
7897 2865 799
4007 964 381
4670 56 -82
948 7863 634
914 3453 -135
5626 6273 103
2741 4955 -593
3667 4798 137
3571 5913 966
6743 1012 368
6704 5570 -172
1011 4412 -846
6642 2292 852
4050 4034 -798
6740 1991 754
7574 5877 306
986 5239 993
2615 6301 -410
3212 6955 302
3594 2922 852
4685 5844 268
7031 2265 -770
2362 7197 337
4386 4629 -323
5721 4770 -381
6894 7699 42
5572 1115 607
3373 6364 -282
488 2874 -448
8269 2798 -139
948 8264 -312
5759 5899 -412
7073 8049 926
3957 1432 118
562 6490 -186
6659 5869 -919
2473 4712 -891
1795 5990 -997
2562 2946 260
7515 2651 -760
1772 4680 45
612 680 -264
1348 3809 107
1634 2996 -323
1534 5333 -931
7817 7696 -190
6705 671 -634
5043 6887 285
2806 6503 511
4930 6779 -647
3656 5872 -872
5579 6488 506
4002 8200 827
463 3238 488
2045 5073 933
6476 3949 589
2676 3587 -39
7504 4298 -317
4526 7813 -875
7700 5162 -22
2101 705 -1
7033 234 -614
5201 3682 939
2319 437 -626
4332 749 -289
8200 217 -50
6366 6999 -323
6316 5110 919
1544 3715 -527
3557 7235 780
6873 7742 618
3896 2204 452
4688 7526 88
1814 6387 -220
2876 4459 621
1550 2310 -518
4657 4406 523
3082 843 -26
5468 5735 -49
3424 7167 -507
7937 553 842
4753 1398 313
1247 4703 979
6379 3833 407
5597 7447 -781
7768 5073 107
2174 5073 935
5265 6947 482
4608 722 360
6455 3439 549
2870 2254 376
201 5700 -457
1706 2927 261
3330 1483 -378
3697 5808 307
8144 4994 201
6445 5366 886
4105 568 -801
1948 890 -807
1677 698 -878
948 2224 929
4067 1524 493
3100 6726 -440
4054 6027 -339
2139 5572 569
1950 6342 223
6078 6251 891
7327 4566 728
367 6489 -246
1586 3746 755
2293 338 -442
259 3843 888
1132 3166 498
3450 2774 -571
4921 5926 -187
2181 2773 713
7311 6081 744
5520 6819 439
352 4249 857
4407 7149 177
7489 1540 287
7400 2623 -389
1518 7850 487
4411 1424 934
4406 1559 272
6798 7654 -214
463 7758 -726
1331 709 400
4746 5866 528
8205 4347 -62
501 52 -436
1780 5092 19
5569 7278 -130
2782 6455 82
7944 2633 668
2642 2347 815
6411 6858 732
53 3143 962
7831 6828 -556
4105 3298 -37
3082 7458 806
6243 1390 -696
4983 7115 798
7365 6317 -853
7957 2694 934
3556 7817 727
3601 5562 461
935 5424 -418
6267 150 -825
6647 6935 44
7915 7672 -212
1728 5176 -203
1600 8064 -906
5387 909 150
5680 3810 -897
7506 6719 30
2348 1441 912
6805 6189 -782
6174 5958 -351
2695 557 -420
931 5590 -375
1104 5573 506
2366 481 -561
6808 983 422
7245 4478 -994
2680 8065 -148
2511 1708 -657
4740 7728 696
1810 4522 109
2387 1609 79
4682 4176 -390
2486 6387 789
6687 568 -888
2831 325 900
6361 1017 -871
7014 7605 -472
4231 184 486
5996 3703 -813
5543 7277 -107
5407 6765 887
2635 3926 -600
8090 4006 -465
5490 5860 -177
8244 8002 -568
2779 7101 -63
4254 7213 -567
382 724 -853
5652 1460 627
3454 1255 -418
1038 2264 356
2000 3656 -42
317 1450 -157
3561 1571 -870
3876 2302 -859
5886 4663 -898
1249 4008 -269
3006 7721 -891
7748 5093 -140
3584 4461 546
3216 7479 -23
409 48 653
888 4518 300
8165 6082 126
6605 3960 384
2144 7864 982
7275 1487 441
3489 1945 -725
698 424 -782
4009 838 -830
1369 3534 -724
3050 5929 -197
1329 577 549
7621 2191 348
5477 1156 483
1454 5713 -151
3522 2991 434
5693 539 979
5032 930 958
3604 6613 668
2181 6789 876
953 1362 -640
528 6972 -355
3828 7551 441
725 192 -617
7255 5341 266
1777 2099 -407
2571 6422 399
6819 1816 237
5877 3988 -951
4310 4951 501
757 1475 461
2017 5166 -251
4083 6818 658
6117 3620 35
2990 7731 952
927 3166 -925
7675 6289 -46
2349 3621 -712
2972 1429 159
1249 230 552
5752 7842 -633
2423 397 -867
1583 4471 918
4576 2610 634
4732 1089 964
7475 7902 890
7622 3241 256
2666 5361 -733
5834 4245 640
4714 2029 -617
2800 4742 -824
3190 3453 -924
5423 4962 -881
6490 1785 -119
4268 7468 259
1751 5008 -215
1733 5644 -637
7406 3105 261
6519 3395 -447
7092 1351 403
2564 2910 -810
2 4731 -657
5796 765 538
4195 109 296
4988 5947 -391
4792 7375 -774
544 5307 144
97 956 577
200 5294 625
7293 4417 -7
4556 1729 471
7966 8131 498
4112 2170 -111
6973 7242 99
82 3804 -116
5562 3933 -472
111 2776 -779
2470 1373 -632
2789 5224 450
8039 1818 -133
1810 8057 -328
3151 8100 -916
6858 6124 899
647 3671 -284
20 1017 152
3873 7317 -923
529 4353 -192
4828 2536 100
2769 548 -828
5570 530 164
7493 6751 -157
7014 4824 -362
2604 2013 765
7539 3275 176
5163 3858 218
5851 6176 75
5029 4282 -902
2672 7106 573
4447 3358 -387
5622 788 403
1301 3077 -227
4502 7674 -324
1935 2124 693
683 6612 -946
5289 676 -954
5921 1053 -234
3564 6894 43
5093 2268 283
5794 8204 524
6200 7978 -256
4383 1434 -120
3563 4572 -839
6668 1730 -29
6987 2615 344
580 8030 -310
1938 2860 -512
4336 4760 -905
321 2502 -489
2967 2283 185
894 1152 153
581 5934 -61
48 2262 154
4918 1065 -97
1360 5281 908
1329 1693 -427
4029 7952 960
6389 3284 -138
781 4019 -237
4357 3675 551
277 3470 -73
2555 2142 -5
5452 4517 291
1800 3353 -184
8264 5588 -116
3268 5226 -535
2364 194 686
5254 3817 -472
1344 8166 -292
7794 6064 -632
4285 4520 -266
7764 4235 -439
6807 7394 831
592 3323 584
1132 1828 874
6482 7865 -210
541 418 -578
2921 5042 819
1179 3288 -292
3014 3253 -467
6215 4093 654
4716 3971 -587
6884 7468 747
2233 4276 -790
8297 5011 885
2783 6519 736
4825 481 849
6762 3800 -585
2753 4124 685
1569 5020 640
685 5637 385
5659 4783 -543
4539 5448 -498
5266 7602 -793
634 1658 871
3184 7483 95
3511 766 981
1482 1394 -614
3658 2243 762
499 4567 -612
1445 5972 898
3319 6788 252
868 7680 184
2932 1471 -753
3518 6651 -376
6440 6908 -539
6658 5699 -285
2135 6216 -163
3015 6374 330
694 4534 -946
3473 7868 229
459 7632 876
13 4614 -232
6721 1402 387
1497 2465 729
5107 7069 197
7959 6552 -53
494 307 308
5311 1608 -459
6734 5213 -801
7772 2904 -868
6012 5029 239
2433 3249 967
7146 5045 353
4747 4881 962
7065 874 -184
7602 1500 463
5895 4272 611
7809 6043 -869
5350 295 -918
4471 1256 -196
4453 7546 -408
7594 6403 -483
796 7990 -969
7421 430 723
4492 6500 -132
4025 4669 -422
5294 5596 -843
2659 7881 -941
2532 1490 -276
78 2602 457
1231 5008 -150
2844 6884 875
936 3428 281
4746 1300 650
307 7444 243
94 464 -741
4959 1328 -261
1922 4705 398
8039 4104 -354
7265 3047 278
7506 4285 699
3927 1161 -160
2771 443 620
5711 4024 979
7982 6662 150
1151 771 600
912 3144 491
1494 6023 -133
6675 5361 161
6124 4181 -434
7069 5530 -897
3955 7748 -14
775 5031 957
2901 539 -869
3600 1766 -335
475 4346 -336
1160 6839 -622
5665 7063 343
3141 5248 210
7987 2133 -655
7401 1075 396
6445 3321 -92
5467 245 843
621 1098 -150
1344 6225 -332
525 2293 -965
3090 2545 -846
4428 463 -556
6930 3642 -780
6321 7701 -808
1668 58 310
6019 8090 42
6834 7483 -8
5647 3823 -533
7686 2599 566
7846 5976 -12
7648 645 531
5103 4877 -214
197 1708 -355
3210 3234 -351
6405 7943 -17
1739 5899 141
6845 7175 -59
5882 7213 -609
6078 1046 440
7892 7072 244
7148 6146 -690
8206 1671 664
5752 5654 -710
1240 580 545
3344 6097 -782
2434 1737 -774
4009 157 -226
1527 291 -629
7348 2094 951
752 2418 -36
6260 4842 -361
3277 3820 -240
1549 8265 -630
4918 1950 381
5376 6617 584
6452 6790 -747
4111 6008 854
1480 2302 501
2123 3339 -808
4794 5698 863
1811 919 648
3340 4496 95
7775 7287 202
8289 201 241
5308 1432 781
4480 1916 -798
2855 2813 -841
5697 1744 58
6160 4397 369
743 4217 -673
2988 5950 -782
45 536 -860
7250 3311 -663
390 6576 -329
6248 157 121
1896 4632 977
3200 2983 -894
2122 7246 74
3205 7720 106
3613 565 -800
2065 1289 203
3267 382 -698
4782 4737 628
2715 8181 -308
4197 409 779
3429 5517 -610
8219 2341 -152
311 5105 219
7752 2461 -976
4355 3748 -686
1688 8098 -169
2858 871 -707
6370 6597 686
8011 4411 -685
82 5227 -911
7844 2521 -112
1402 7324 170
3662 7058 -713
670 3754 482
6391 1266 -294
5707 5634 -472
1745 7120 751
4321 3352 499
8168 3182 -773
3786 7515 -555
4099 2634 606
3795 7523 -173
1028 1519 -531
2918 6447 231
4568 2919 382
4210 6737 602
7730 7998 262
2279 850 -677
6491 4454 770
6340 6109 603
3199 3541 -459
7323 6591 -108
7302 1443 44
5276 2291 928
8264 306 -165
4340 10 690
6267 1347 -362
3109 6514 -996
3879 645 565
4927 7470 707
2617 5130 -654
6979 2989 -449
333 5348 577
2085 3092 -898
4946 2482 -488
1515 3205 -521
6102 6790 -763
1366 3601 -314
1846 391 493
8114 6797 -515
2803 427 207
7419 3484 -183
3005 4215 -356
456 7516 53
2292 1439 -514
7817 1166 -495
8215 5815 -391
7440 4294 736
258 2925 -970
5918 5431 733
6326 7143 715
2309 2240 -824
2676 4682 645
3280 5228 860
8044 7864 773
6032 2759 -203
1326 3684 188
3149 4751 -696
4599 2296 970
265 1559 -580
457 1199 854
1315 6119 -879
6341 2666 757
8044 3650 850
8244 210 -112
3868 5496 334
532 4137 -232
5444 1690 -666
7382 282 -239
1564 657 -54
404 3374 679
566 1221 -191
7307 3208 -983
2369 4122 -923
5859 7569 -91
6654 949 738
8064 4105 -906
8117 7779 -83
6247 7344 269
4390 3395 670
7526 5599 -784
6294 7745 765
7951 5874 -728
5375 5843 -247
8114 4772 -154
3573 124 474
543 1232 -749
1653 5324 531
6179 3243 856
5527 6919 226
6315 2497 -986
505 385 -155
7690 5577 252
1387 6708 -736
1032 6424 -68
7695 425 -265
7702 4869 -543
5774 3126 702
6906 8239 -185
13 3708 -988
6347 1521 691
1117 3855 778
276 1479 -972
6063 5197 -182
2248 7704 444
6247 8146 211
6185 2950 13
1525 2239 519
7054 964 -30
993 6962 749
7766 3454 307
5778 3757 371
748 3857 362
2348 2463 31
1285 4222 -431
610 975 -469
2786 2043 706
6153 7167 144
3886 604 445
283 3964 -441
2132 1209 -414
4381 6341 202
4319 2165 780
4842 6216 318
942 496 -601
8201 47 -266
6404 5745 388
448 3414 627
3701 4621 -806
5526 3314 -849
4688 1773 -640
4115 3963 146
2348 1864 -982
3483 2076 -433
6993 6818 -42
2378 4436 907
1913 2418 563
5160 4528 857
243 4440 133
8201 235 -93
7764 5616 522
7041 5549 -139
6265 7107 353
7977 461 -171
657 3491 -625
861 6735 -917
215 3882 -409
7469 6740 -688
5909 3111 577
1972 5552 599
3065 4051 -273
1066 6648 -166
8033 1249 944
6725 2474 221
6105 4404 -515
1882 2379 672
6325 1017 -130
3062 7010 874
6148 4268 990
2613 6180 226
7888 7905 -725
6009 7322 -703
7683 5023 -69
4073 6460 -342
8216 7264 -865
6137 1944 -563
2448 1568 593
5630 6374 643
7832 3176 300
4296 251 -193
72 3127 112
2708 1728 -147
4752 695 612
5757 6018 266
6167 5 318
6666 3692 -218
1527 8247 669
449 1189 -742
2161 1241 800
1126 2668 768
3411 4419 -693
3871 7431 585
3071 135 396
7672 6709 -707
7061 322 -761
3556 1263 -532
5460 6115 -990
1350 3923 787
4222 3148 -625
7356 584 -381
780 1045 -542
1881 3701 915
7020 2469 576
3307 398 176
511 405 -305
7011 2150 49
6702 3887 850
4041 370 -603
1875 3914 -412
5783 7574 -193
2317 535 -154
5735 6087 292
362 6876 -336
7540 3472 -304
1928 7836 998
7531 1767 -684
2290 4022 -572
2100 2790 -673
2927 5048 -339
2707 5461 -674
5129 570 -506
8018 3922 -709
976 1442 -701
1193 5590 86
4352 8020 -428
4594 5404 -701
2101 3367 -826
359 7354 -886
7446 534 -86
4767 4695 842
4430 7487 414
4805 5392 -116
5564 5298 -6
1982 76 780
1996 6644 31
1282 3113 -331
7987 6628 894
4069 7997 398
3556 6286 680
6931 2218 796
4151 7499 844
4402 2975 -155
8141 5283 273
5533 118 -551
3492 5288 -288
526 6173 12
3557 6055 -538
1395 1885 -965
6150 4251 -886
8238 6835 737
4985 4726 858
4100 4556 -501
3960 2018 -455
7559 4423 758
2864 2073 295
5784 3810 301
1992 1913 -322
7806 815 -79
1818 5039 681
1505 2761 -594
3401 1467 364
3200 4606 946
1654 250 907
7937 2779 788
5119 7094 -499
3592 155 691
2468 4302 -34
7573 5003 -742
4868 1546 230
4733 1700 740
4159 716 541
7320 679 -915
4568 4830 580
1688 2148 228
825 7944 731
1499 7805 -756
5440 2787 -274
2420 3039 -535
898 2784 -272
209 7276 -510
3140 2242 -849
4796 3432 -758
3756 7761 -640
6174 5172 390
7655 6745 297
6945 5124 353
8107 8138 422
3789 2760 -492
6328 5704 946
3651 3528 -829
8147 7501 -757
1025 698 -313
5603 4969 612
6993 7927 -639
1215 1387 -251
5695 4646 859
5663 3230 429
1931 4166 -24
5261 509 -967
2089 1193 996
7758 627 -32
3011 4978 -228
4023 4091 -236
3293 1800 -506
6777 2739 152
2331 954 151
7767 7226 -629
7618 3958 560
6752 1602 -828
309 5889 -313
2938 1867 -322
7420 1121 -507
8023 6449 379
764 7077 -502
4831 3726 205
5084 525 1000
4455 6407 229
3527 4771 901
3153 5382 -95
4716 2209 543
478 2338 -683
380 5067 750
7292 1574 -709
8220 2214 777
3312 8145 -673
393 1031 -266
933 6406 483
3683 993 535
2127 6801 -829
3047 2229 64
8284 7615 -788
4429 2530 -26
8009 660 505
228 5837 -239
3374 81 -186
6711 7171 975
1418 397 547
5194 7953 62
2769 5320 -859
6327 4371 -607
3510 5416 459
7086 143 559
7253 4896 -819
3693 4051 -111
6713 54 431
3624 4467 651
6463 3355 -467
5420 7187 -490
2124 7989 526
2677 3593 -3
7069 7926 -897
7447 4511 292
6104 8034 987
5325 1622 798
2461 1899 -943
2195 3706 -496
7046 6021 -417
7781 7293 -945
3747 5535 207
6844 4301 519
5376 7767 139
7019 8005 760
5753 2859 361
5466 2659 910
5129 3486 -228
5355 7377 -621
7247 7893 721
7101 2508 482
4986 5767 -114
4460 5048 272
3493 1273 304
616 4218 651
8280 8014 -684
4796 150 853
758 3783 869
7000 4495 238
809 3340 -396
4983 3573 373
2507 5072 184
1555 6462 -910
4594 4799 538
6406 2972 -834
5758 2514 950
6759 3962 497
7210 7543 33
4178 8234 135
3181 1539 -912
451 7163 -936
615 2707 -119
7500 5039 912
806 5527 938
5815 3625 -273
7211 4133 -118
1202 3676 759
3319 7592 -385
3840 3048 346
5620 3525 541
7262 2705 201
2961 6230 252
1498 1650 -727
6203 7199 10
4235 2239 -472
3509 3215 -584
5042 4799 747
7992 6237 -502
7009 64 696
303 2624 367
2184 7111 483
1393 3797 -260
1481 1968 -647
2217 2098 -329
3542 587 -420
7929 221 695
2036 7978 660
3771 2188 -185
7203 252 -226
228 2193 -821
648 7342 795
2859 7254 41
3711 2245 563
1805 5601 222
7664 6755 -987
6895 4369 -66
4240 7142 -122
6872 5139 -908
4871 3059 -295
4974 1525 -419
395 3155 -565
577 909 277
7518 6124 648
7395 293 -55
6895 5378 -925
186 8147 264
3172 5209 277
5194 4316 -762
7214 8302 -979
4195 5099 -700
1812 3825 -947
5445 978 -34
2717 2816 710
4773 339 -617
6464 1132 527
3702 3924 647
6105 5698 744
7673 6022 -919
7074 3971 -297
3355 5762 504
2598 4465 -99
6705 2855 -505
5831 6364 -415
4540 2193 -220
6440 6814 902
3379 6344 -726
4762 3641 256
3282 2713 -228
7756 5283 -699
230 2107 914
6997 1479 355
3761 318 -531
6297 2321 955
625 132 -651
8084 7056 52
5366 5335 749
7138 3332 -31
6637 6856 -293
2607 7395 -793
5629 5677 -778
6814 768 -972
2140 5355 -898
6939 6802 -419
3056 4775 -206
1723 5923 -219
107 6921 -516
1385 6070 -987
357 7799 -135
5598 3321 -755
2263 7693 371
3080 2057 59
8000 5563 410
5901 3397 305
501 5899 153
87 8025 58
8081 3512 -879
1102 4450 -784
6376 4603 -504
6871 6123 994
6190 2569 -567
1856 42 -934
2966 3305 529
6413 3692 -497
849 5256 993
4264 2298 -332
5603 2201 -361
7195 5468 916
7413 461 -418
7186 8097 -268
5714 1204 -822
1944 7418 -449
1312 7068 381
4869 2474 855
7305 3855 -846
5586 4394 249
7050 2744 -368
7570 5516 -251
8115 7233 -754
1121 8200 725
4303 958 -865
7750 6997 -366
794 2135 -253
6619 2156 -373
4219 2182 883
8120 2096 -527
3268 6819 -198
3313 6187 335
3949 4467 334
7330 3680 788
1997 2686 -442
3949 633 369
1636 84 -273
5293 1465 -197
1835 188 812
3547 7839 -246
3181 7588 -717
207 5268 231
3081 7344 286
1764 5767 925
2997 1124 -293
4395 6896 -167
1131 1105 105
192 4357 650
5622 3911 743
7838 7408 664
8195 5727 257
4983 6602 674
5258 2423 777
4192 2699 254
1026 4880 694
7347 5404 -716
5275 2689 761
856 5580 -90
2864 7886 810
5862 5835 835
3548 3946 -849
3770 7589 -332
2305 7801 73
96 4132 -412
5565 6117 -99
1458 2574 -976
1854 2062 -622
4606 1870 620
5496 5750 -806
4357 2552 -312
3066 8073 698
750 5189 932
2334 2945 -478
5257 6988 985
6230 7966 6
6715 6877 -913
4757 5790 25
4689 646 900
5934 3137 -284
4625 7706 -112
1149 7983 -936
515 5659 855
1166 631 527
8005 1822 -851
6464 2595 761
2802 3969 764
2804 4846 115
6260 5203 -104
4823 3619 849
3320 1830 -815
1939 2854 -909
560 7688 -619
7977 7539 868
4895 3779 -48
7946 2134 291
899 7247 -466
281 2104 -107
7080 4490 941
2081 4818 563
6396 1733 -680
5204 1264 -852
5462 2194 428
2565 8194 244
1772 6675 -302
7848 6837 14
6292 5361 -953
7128 1457 -188
7066 486 -90
